"County","Year","Precinct","ElectionDay","%ElectionDay","AbsenteeMail","%AbsenteeMail","AdvanceInPerson","%AdvanceInPerson","Provisional","%Provisional"
"CHEROKEE",2014,"R T JONES",335,43.5630689206762,30,3.90117035110533,404,52.5357607282185,0,0
"CHEROKEE",2014,"ROSECREEK",1086,61.6345062429058,57,3.23496027241771,619,35.1305334846765,0,0
"CHEROKEE",2014,"SALACOA",186,70.9923664122137,17,6.48854961832061,58,22.1374045801527,1,0.381679389312977
"CHEROKEE",2014,"SIXES",904,64.6638054363376,44,3.14735336194564,450,32.1888412017167,0,0
"CHEROKEE",2014,"SUTALLEE",689,71.1042311661507,32,3.30237358101135,246,25.3869969040248,2,0.206398348813209
"CHEROKEE",2014,"TEASLEY",1591,60.7020221289584,77,2.93780999618466,951,36.2838611217093,2,0.0763067531476536
"CHEROKEE",2014,"TOONIGH",1367,57.9237288135593,85,3.60169491525424,906,38.3898305084746,2,0.0847457627118644
"CHEROKEE",2014,"UNION HILL",1152,66.283084004603,57,3.27963176064442,529,30.4372842347526,0,0
"CHEROKEE",2014,"UNIVETER",1005,48.1552467656924,67,3.21034978437949,1015,48.6344034499281,0,0
"CHEROKEE",2014,"VICTORIA",839,68.0454176804542,38,3.08191403081914,355,28.7915652879157,1,0.08110300081103
"CHEROKEE",2014,"WALESKA",663,60.9375,40,3.67647058823529,385,35.3860294117647,0,0
"CHEROKEE",2014,"WILDCAT",820,62.9800307219662,31,2.38095238095238,449,34.4854070660522,2,0.153609831029186
"CHEROKEE",2014,"WOODLANDS",1095,82.0224719101124,33,2.47191011235955,207,15.5056179775281,0,0
"CLAYTON",2014,"ELLENWOOD",1164,46.841046277666,71,2.85714285714286,1245,50.1006036217304,5,0.201207243460765
"CLAYTON",2014,"FOREST PARK 1",541,68.1360201511335,21,2.6448362720403,231,29.0931989924433,1,0.125944584382872
"CLAYTON",2014,"FOREST PARK 2",538,67.4185463659148,30,3.7593984962406,229,28.6967418546366,1,0.12531328320802
"CLAYTON",2014,"FOREST PARK 3",420,60.0858369098712,42,6.00858369098712,237,33.9055793991416,0,0
"CLAYTON",2014,"FOREST PARK 4",386,62.9690048939641,9,1.46818923327896,217,35.3996737357259,1,0.163132137030995
"CLAYTON",2014,"FOREST PARK 5",632,67.2340425531915,27,2.87234042553191,281,29.8936170212766,0,0
"CLAYTON",2014,"FOREST PARK 6",270,55.6701030927835,21,4.32989690721649,194,40,0,0
"CLAYTON",2014,"JONESBORO 1",877,54.3370508054523,58,3.59355638166047,679,42.0693928128872,0,0
"CLAYTON",2014,"JONESBORO 2",727,48.8903833221251,36,2.42098184263618,723,48.62138533961,1,0.0672494956287828
"CLAYTON",2014,"JONESBORO 3",727,47.6408912188729,34,2.22804718217562,762,49.9344692005242,3,0.196592398427261
"CLAYTON",2014,"JONESBORO 4",373,57.9192546583851,24,3.72670807453416,247,38.3540372670807,0,0
"CLAYTON",2014,"JONESBORO 5",473,61.5885416666667,25,3.25520833333333,270,35.15625,0,0
"CLAYTON",2014,"JONESBORO 6",689,54.5094936708861,62,4.90506329113924,513,40.5854430379747,0,0
"CLAYTON",2014,"JONESBORO 7",660,53.1400966183575,48,3.86473429951691,534,42.9951690821256,0,0
"CLAYTON",2014,"JONESBORO 8",622,63.7948717948718,23,2.35897435897436,328,33.6410256410256,2,0.205128205128205
"CLAYTON",2014,"JONESBORO 9",269,62.8504672897196,18,4.20560747663551,141,32.9439252336449,0,0
"CLAYTON",2014,"JONESBORO 10",561,60.9782608695652,32,3.47826086956522,325,35.3260869565217,2,0.217391304347826
"CLAYTON",2014,"JONESBORO 11",877,54.4382371198014,45,2.79329608938547,688,42.7063935443824,1,0.0620732464307883
"CLAYTON",2014,"JONESBORO 12",580,60.6060606060606,16,1.67189132706374,361,37.7220480668757,0,0
"CLAYTON",2014,"JONESBORO 13",466,57.3185731857319,26,3.1980319803198,320,39.360393603936,1,0.1230012300123
"CLAYTON",2014,"JONESBORO 14",1034,51.5196811160937,86,4.28500249128052,887,44.1953163926258,0,0
"CLAYTON",2014,"JONESBORO 15",414,55.2736982643525,16,2.13618157543391,318,42.456608811749,1,0.133511348464619
"CLAYTON",2014,"JONESBORO 16",435,65.2173913043478,19,2.84857571214393,212,31.784107946027,1,0.149925037481259
"CLAYTON",2014,"JONESBORO 17",833,52.3570081709617,46,2.89126335637964,711,44.6888749214331,1,0.0628535512256442
"CLAYTON",2014,"JONESBORO 18",598,55.5762081784387,19,1.76579925650558,457,42.4721189591078,2,0.185873605947955
"CLAYTON",2014,"LAKE CITY",496,62.0775969962453,15,1.87734668335419,287,35.9198998748436,1,0.125156445556946
"CLAYTON",2014,"LOVEJOY 1",775,50.620509470934,36,2.3514043109079,719,46.962769431744,1,0.0653167864141084
"CLAYTON",2014,"LOVEJOY 2",495,45.4963235294118,34,3.125,553,50.8272058823529,6,0.551470588235294
"CLAYTON",2014,"LOVEJOY 3",977,49.2936427850656,61,3.07769929364279,942,47.5277497477296,2,0.100908173562059
"CLAYTON",2014,"LOVEJOY 4",736,47.6683937823834,30,1.94300518134715,776,50.259067357513,2,0.129533678756477
"CLAYTON",2014,"LOVEJOY 5",561,52.2346368715084,22,2.04841713221601,490,45.6238361266294,1,0.0931098696461825
"CLAYTON",2014,"MORROW 1",689,68.6939182452642,21,2.09371884346959,293,29.2123629112662,0,0
"CLAYTON",2014,"MORROW 2",359,50.8498583569405,16,2.26628895184136,331,46.8838526912181,0,0
"CLAYTON",2014,"MORROW 3",886,60.2721088435374,33,2.24489795918367,548,37.2789115646259,3,0.204081632653061
"CLAYTON",2014,"MORROW 4",405,61.7378048780488,22,3.35365853658537,229,34.9085365853659,0,0
"CLAYTON",2014,"MORROW 5",876,43.0044182621502,50,2.45459008345606,1110,54.4918998527246,1,0.0490918016691213
"CLAYTON",2014,"MORROW 6",582,57.9681274900398,33,3.28685258964143,388,38.6454183266932,1,0.099601593625498
"CLAYTON",2014,"MORROW 7",392,61.7322834645669,13,2.04724409448819,230,36.2204724409449,0,0
"CLAYTON",2014,"MORROW 8",624,52.3051131601006,19,1.59262363788768,549,46.0184409052808,1,0.0838222967309304
"CLAYTON",2014,"MORROW 9",285,53.5714285714286,16,3.00751879699248,231,43.421052631579,0,0
"CLAYTON",2014,"OAK 1",423,66.09375,15,2.34375,200,31.25,2,0.3125
"CLAYTON",2014,"OAK 2",289,69.4711538461538,17,4.08653846153846,110,26.4423076923077,0,0
"CLAYTON",2014,"OAK 3",673,65.2131782945737,16,1.55038759689922,341,33.0426356589147,2,0.193798449612403
"CLAYTON",2014,"OAK 4",720,65.5141037306642,30,2.72975432211101,348,31.6651501364877,1,0.0909918107370337
"CLAYTON",2014,"PANHANDLE 1",744,56.1509433962264,38,2.86792452830189,543,40.9811320754717,0,0
"CLAYTON",2014,"PANHANDLE 2",644,55.3264604810997,22,1.89003436426117,497,42.6975945017182,1,0.0859106529209622
"CLAYTON",2014,"RIVERDALE 1",442,42.4591738712776,36,3.45821325648415,562,53.9865513928914,1,0.0960614793467819
"CLAYTON",2014,"RIVERDALE 2",661,60.4757548032937,20,1.82982616651418,408,37.3284537968893,4,0.365965233302836
"CLAYTON",2014,"RIVERDALE 3",708,56.7307692307692,29,2.32371794871795,511,40.9455128205128,0,0
"CLAYTON",2014,"RIVERDALE 4",731,54.7976011994003,61,4.57271364317841,539,40.4047976011994,3,0.224887556221889
"CLAYTON",2014,"RIVERDALE 5",622,59.1817316841104,29,2.7592768791627,397,37.7735490009515,3,0.285442435775452
"CLAYTON",2014,"RIVERDALE 6",530,61.1303344867359,33,3.80622837370242,304,35.0634371395617,0,0
"CLAYTON",2014,"RIVERDALE 7",418,65.7232704402516,8,1.25786163522013,210,33.0188679245283,0,0
"CLAYTON",2014,"RIVERDALE 8",631,48.9526764934057,47,3.64623739332816,610,47.3235065942591,1,0.0775795190069822
"CLAYTON",2014,"RIVERDALE 9",542,56.6945606694561,31,3.24267782426778,382,39.9581589958159,1,0.104602510460251
"CLAYTON",2014,"RIVERDALE 10",435,63.4110787172012,11,1.60349854227405,238,34.6938775510204,2,0.291545189504373
"CLAYTON",2014,"RIVERDALE 11",436,52.8484848484848,17,2.06060606060606,371,44.969696969697,1,0.121212121212121
"CLAYTON",2014,"RIVERDALE 12",674,57.2156196943973,37,3.14091680814941,466,39.5585738539898,1,0.0848896434634974
"COBB",2014,"Acworth 1A",1095,56.0102301790281,92,4.70588235294118,765,39.1304347826087,3,0.153452685421995
"COBB",2014,"Acworth 1B",1092,63.785046728972,111,6.48364485981308,502,29.3224299065421,7,0.408878504672897
"COBB",2014,"Acworth 1C",1065,69.9737187910644,54,3.54796320630749,393,25.8212877792378,10,0.657030223390276
"COBB",2014,"Addison 01",780,68.1222707423581,63,5.50218340611354,302,26.3755458515284,0,0
"COBB",2014,"Austell 1A",1147,70.5412054120541,44,2.7060270602706,426,26.1992619926199,9,0.55350553505535
"COBB",2014,"Bells Ferry 02",908,69.1019786910198,73,5.55555555555556,328,24.9619482496195,5,0.380517503805175
"COBB",2014,"Bells Ferry 03",1528,65.2155356380709,130,5.54844216816048,681,29.0653008962868,4,0.170721297481861
"COBB",2014,"Big Shanty 01",689,71.3250517598344,47,4.86542443064182,229,23.7060041407867,1,0.10351966873706
"COBB",2014,"Big Shanty 02",949,70.873786407767,65,4.85436893203883,324,24.1971620612397,1,0.0746825989544436
"COBB",2014,"Baker 01",1142,73.4877734877735,67,4.31145431145431,336,21.6216216216216,9,0.579150579150579
"COBB",2014,"Birney 01",688,71.5920915712799,57,5.93132154006244,215,22.372528616025,1,0.104058272632674
"COBB",2014,"Birney 02",1044,65.0467289719626,90,5.60747663551402,467,29.0965732087227,4,0.249221183800623
"COBB",2014,"Bryant 01",575,62.1621621621622,31,3.35135135135135,319,34.4864864864865,0,0
"COBB",2014,"Bryant 02",1022,67.4587458745874,47,3.1023102310231,438,28.9108910891089,8,0.528052805280528
"COBB",2014,"Blackwell 01",718,64.6846846846847,48,4.32432432432432,342,30.8108108108108,2,0.18018018018018
"COBB",2014,"Chattahoochee 01",1007,68.9253935660507,67,4.58590006844627,377,25.8042436687201,10,0.684462696783025
"COBB",2014,"Cheatham Hill 02",957,65.7731958762887,58,3.98625429553265,440,30.2405498281787,0,0
"COBB",2014,"Cheatham Hill 03",1206,61.1561866125761,86,4.36105476673428,675,34.2292089249493,5,0.253549695740365
"COBB",2014,"Chalker 01",943,68.135838150289,82,5.92485549132948,353,25.5057803468208,6,0.433526011560694
"COBB",2014,"Clarkdale 01",456,69.4063926940639,38,5.78386605783866,160,24.3531202435312,3,0.45662100456621
"COBB",2014,"Clarkdale 02",1534,76.9693928750627,79,3.96387355745108,371,18.6151530356247,9,0.451580531861515
"COBB",2014,"Cooper 01",1063,61.8382780686446,61,3.54857475276323,582,33.8568935427574,13,0.756253635834788
"COBB",2014,"Chestnut Ridge 01",1294,72.3713646532439,75,4.19463087248322,417,23.3221476510067,2,0.111856823266219
"COBB",2014,"Dickerson 01",1039,65.5934343434343,93,5.87121212121212,449,28.3459595959596,3,0.189393939393939
"COBB",2014,"Dobbins 01",579,65.4237288135593,27,3.05084745762712,265,29.9435028248588,14,1.5819209039548
"COBB",2014,"Dowell 01",1014,64.6271510516252,81,5.16252390057361,472,30.0828553218611,2,0.127469725940089
"COBB",2014,"Dodgen 01",766,66.3203463203463,50,4.32900432900433,338,29.2640692640693,1,0.0865800865800866
"COBB",2014,"Durham 01",1382,69.5171026156942,81,4.07444668008048,523,26.307847082495,2,0.100603621730382
"COBB",2014,"Davis 01",748,79.7441364605544,46,4.90405117270789,143,15.2452025586354,1,0.106609808102345
"COBB",2014,"Eastside 01",1030,61.63973668462,86,5.14661879114303,553,33.0939557151406,2,0.119688809096349
"COBB",2014,"Eastside 02",1452,62.3711340206186,114,4.89690721649485,759,32.6030927835052,3,0.128865979381443
"COBB",2014,"Elizabeth 01",712,70.4950495049505,48,4.75247524752475,240,23.7623762376238,10,0.99009900990099
"COBB",2014,"Elizabeth 02",728,68.3568075117371,67,6.29107981220657,268,25.1643192488263,2,0.187793427230047
"COBB",2014,"Elizabeth 03",1031,69.6621621621622,117,7.90540540540541,328,22.1621621621622,4,0.27027027027027
"COBB",2014,"Elizabeth 04",791,76.4990328820116,36,3.4816247582205,205,19.825918762089,2,0.193423597678917
"COBB",2014,"Elizabeth 05",1065,74.4234800838574,71,4.96156533892383,294,20.5450733752621,1,0.0698812019566736
"COBB",2014,"East Piedmont 01",704,76.1081081081081,37,4,180,19.4594594594595,4,0.432432432432432
"COBB",2014,"Fair Oaks 01",911,64.7937411095306,79,5.61877667140825,412,29.302987197724,4,0.284495021337127
"COBB",2014,"Fair Oaks 02",949,73.4520123839009,65,5.03095975232198,266,20.5882352941176,12,0.928792569659443
"COBB",2014,"Fair Oaks 04",509,74.0902474526929,43,6.25909752547307,134,19.5050946142649,1,0.145560407569141
"COBB",2014,"Fair Oaks 05",359,81.5909090909091,22,5,58,13.1818181818182,1,0.227272727272727
"COBB",2014,"Fullers Park 01",1137,63.2721202003339,120,6.67779632721202,538,29.9387868670006,2,0.111296605453534
"COBB",2014,"Ford 01",957,66.5507649513213,75,5.21557719054242,405,28.1641168289291,1,0.0695410292072323
"COBB",2014,"Frey 01",767,68.6046511627907,52,4.65116279069767,295,26.386404293381,4,0.35778175313059
"COBB",2014,"Garrison Mill 01",1100,77.574047954866,61,4.30183356840621,256,18.0535966149506,1,0.0705218617771509
"COBB",2014,"Gritters 01",1313,73.80550871276,81,4.5531197301855,383,21.5289488476672,2,0.112422709387296
"COBB",2014,"Harmony Leland 01",1161,54.4048734770384,94,4.40487347703843,872,40.8622305529522,7,0.328022492970947
"COBB",2014,"Harrison 01",854,62.0639534883721,95,6.90406976744186,424,30.8139534883721,3,0.218023255813953
"COBB",2014,"Hightower 01",1550,69.5067264573991,152,6.81614349775785,524,23.4977578475336,4,0.179372197309417
"COBB",2014,"Hayes 01",1178,62.262156448203,99,5.23255813953488,615,32.5052854122622,0,0
"COBB",2014,"Kennesaw 1A",602,75.7232704402516,29,3.64779874213836,163,20.5031446540881,1,0.125786163522013
"COBB",2014,"Kennesaw 2A",1023,71.4385474860335,72,5.02793296089385,333,23.2541899441341,4,0.279329608938547
"COBB",2014,"Kennesaw 3A",1081,65.1204819277108,84,5.06024096385542,483,29.0963855421687,12,0.72289156626506
"COBB",2014,"Kennesaw 4A",965,70.903747244673,71,5.21675238795004,324,23.8060249816312,1,0.0734753857457752
"COBB",2014,"Kennesaw 5A",1759,76.0484219628188,68,2.93990488543018,483,20.8819714656291,3,0.12970168612192
"COBB",2014,"Kell 01",661,69.7993664202746,44,4.64625131995776,242,25.5543822597677,0,0
"COBB",2014,"Kemp 01",647,60.5238540692236,49,4.58372310570627,370,34.6117867165575,3,0.280636108512629
"COBB",2014,"Kemp 02",1138,60.8230892570818,81,4.32923570283271,649,34.6873329770176,3,0.160342063067878
"COBB",2014,"Kemp 03",1201,61.1818644931228,68,3.46408558329088,685,34.8955680081508,9,0.458481915435558
"COBB",2014,"Lasssiter 01",1175,67.5287356321839,113,6.49425287356322,450,25.8620689655172,2,0.114942528735632
"COBB",2014,"Lindley 01",1264,64.5556690500511,63,3.21756894790603,621,31.7160367722165,10,0.510725229826353
"COBB",2014,"Lost Mountain 01",808,48.8512696493349,75,4.53446191051995,769,46.4933494558646,2,0.120918984280532
"COBB",2014,"Lost Mountain 02",1269,62.3893805309734,127,6.24385447394297,634,31.1701081612586,4,0.196656833824975
"COBB",2014,"Lost Mountain 03",1165,49.3226079593565,107,4.53005927180356,1089,46.1049957662997,1,0.0423370025402202
"COBB",2014,"Lost Mountain 04",798,62.7358490566038,54,4.24528301886792,417,32.7830188679245,3,0.235849056603774
"COBB",2014,"Lewis 01",510,70.0549450549451,38,5.21978021978022,178,24.4505494505494,2,0.274725274725275
"COBB",2014,"Mableton 01",1133,56.9919517102616,113,5.6841046277666,732,36.8209255533199,10,0.503018108651911
"COBB",2014,"Mableton 02",574,61.7868675995694,41,4.41334768568353,305,32.8310010764263,9,0.968783638320775
"COBB",2014,"Mableton 03",820,65.4952076677316,68,5.43130990415335,360,28.7539936102236,4,0.319488817891374
"COBB",2014,"Mableton 04",535,66.7082294264339,48,5.98503740648379,215,26.8079800498753,4,0.498753117206983
"COBB",2014,"Mabry 01",710,72.6714431934493,55,5.62947799385875,208,21.2896622313204,4,0.409416581371546
"COBB",2014,"Macland 01",969,64.2999336429993,77,5.10948905109489,453,30.0597213005972,8,0.53085600530856
"COBB",2014,"Murdock 01",1500,71.1237553342816,88,4.17259364627786,516,24.4665718349929,5,0.237079184447606
"COBB",2014,"McEachern 01",910,65.1395848246242,73,5.22548317823908,413,29.563350035791,1,0.0715819613457409
"COBB",2014,"McCleskey 01",625,66.4893617021277,51,5.42553191489362,264,28.0851063829787,0,0
"COBB",2014,"McClure 01",599,73.0487804878049,38,4.63414634146341,181,22.0731707317073,2,0.24390243902439
"COBB",2014,"Marietta 1A",570,66.8229777256741,46,5.39273153575615,226,26.4947245017585,11,1.28956623681125
"COBB",2014,"Marietta 2A",694,57.9298831385643,53,4.42404006677796,450,37.5626043405676,1,0.0834724540901502
"COBB",2014,"Marietta 2B",1059,59.6619718309859,86,4.84507042253521,619,34.8732394366197,11,0.619718309859155
"COBB",2014,"Marietta 3A",1443,60.5539236256819,139,5.8329836340747,795,33.3613092740243,6,0.251783466219052
"COBB",2014,"Marietta 4A",709,60.9630266552021,52,4.47119518486672,400,34.3938091143594,2,0.171969045571797
"COBB",2014,"Marietta 4B",503,65.1554404145078,63,8.16062176165803,206,26.6839378238342,0,0
"COBB",2014,"Marietta 4C",714,49.1059147180193,73,5.02063273727648,666,45.8046767537827,1,0.0687757909215956
"COBB",2014,"Marietta 5A",506,65.7142857142857,51,6.62337662337662,210,27.2727272727273,3,0.38961038961039
"COBB",2014,"Marietta 5B",443,69.6540880503145,24,3.77358490566038,162,25.4716981132075,7,1.10062893081761
"COBB",2014,"Marietta 6A",410,63.6645962732919,31,4.81366459627329,200,31.055900621118,3,0.46583850931677
"COBB",2014,"Marietta 6B",925,72.9495268138801,43,3.39116719242902,297,23.4227129337539,3,0.236593059936909
"COBB",2014,"Marietta 7A",503,66.1842105263158,46,6.05263157894737,205,26.9736842105263,6,0.789473684210526
"COBB",2014,"Mars Hill 01",965,70.2840495265841,82,5.97232337946103,323,23.5251274581209,3,0.21849963583394
"COBB",2014,"Mars Hill 02",694,63.6697247706422,48,4.40366972477064,347,31.8348623853211,1,0.0917431192660551
"COBB",2014,"Mount Bethel 01",1354,58.9464518937745,120,5.22420548541576,820,35.6987374836744,3,0.130605137135394
"COBB",2014,"Mount Bethel 03",692,46.4741437206179,76,5.10409670920081,720,48.354600402955,1,0.0671591672263264
"COBB",2014,"Mount Bethel 04",900,52.8479154433353,115,6.75278919553729,684,40.1644157369348,4,0.234879624192601
"COBB",2014,"North Cobb 01",641,67.1204188481675,45,4.71204188481675,267,27.9581151832461,2,0.209424083769634
"COBB",2014,"Nickajack 01",1034,69.8648648648649,51,3.44594594594595,391,26.4189189189189,4,0.27027027027027
"COBB",2014,"Norton Park 01",1131,71.718452758402,107,6.7850348763475,332,21.0526315789474,7,0.443880786303107
"COBB",2014,"Nicholson 01",746,67.4502712477396,65,5.87703435804702,293,26.4918625678119,2,0.180831826401447
"COBB",2014,"Oakdale 01",1115,68.4468999386126,116,7.12093308778392,394,24.1866175567833,4,0.245549416820135
"COBB",2014,"Oregon 01",515,60.0933488914819,46,5.36756126021004,296,34.5390898483081,0,0
"COBB",2014,"Oregon 02",958,61.4102564102564,78,5,514,32.9487179487179,10,0.641025641025641
"COBB",2014,"Oregon 03",676,62.9422718808194,70,6.51769087523278,319,29.7020484171322,9,0.837988826815642
"COBB",2014,"Oregon 04",1535,69.1130121566862,103,4.63755065285907,576,25.9342638451148,7,0.315173345339937
"COBB",2014,"Oregon 05",1146,63.2450331125828,82,4.52538631346578,582,32.1192052980132,2,0.11037527593819
"COBB",2014,"Pebblebrook 01",1165,61.9022316684378,60,3.18809776833156,649,34.4845908607864,8,0.425079702444208
"COBB",2014,"Powers Ferry 01",1075,71.5712383488682,73,4.86018641810919,353,23.5019973368842,1,0.066577896138482
"COBB",2014,"Pine Mountain 01",1016,66.8861092824227,74,4.87162606978275,423,27.8472679394338,6,0.394996708360764
"COBB",2014,"Pine Mountain 02",1017,66.7760998030203,82,5.38411030860144,424,27.8397898883782,0,0
"COBB",2014,"Post Oak 01",1448,77.3917691074292,89,4.75681453768038,333,17.7979690005345,1,0.0534473543559594
"COBB",2014,"Pope 01",1155,71.5613382899628,96,5.94795539033457,358,22.180916976456,5,0.309789343246592
"COBB",2014,"Palmer 01",835,72.7351916376307,50,4.35540069686411,259,22.5609756097561,4,0.348432055749129
"COBB",2014,"Powder Springs 1A",1162,67.479674796748,54,3.13588850174216,504,29.2682926829268,2,0.116144018583043
"COBB",2014,"Powder Springs 2A",875,70.3942075623492,54,4.34432823813355,311,25.0201126307321,3,0.241351568785197
"COBB",2014,"Powder Springs 3A",974,70.1729106628242,49,3.53025936599424,359,25.864553314121,6,0.432276657060519
"COBB",2014,"Pitner 01",997,79.9518845228549,47,3.76904570970329,201,16.1186848436247,2,0.160384923817161
"COBB",2014,"Rocky Mountain 01",1279,78.6109403810695,55,3.38045482483098,292,17.9471419791026,1,0.0614628149969269
"COBB",2014,"Riverside 01",435,70.2746365105008,20,3.23101777059774,161,26.0096930533118,3,0.484652665589661
"COBB",2014,"Roswell 01",2001,67.8305084745763,145,4.91525423728814,801,27.1525423728814,3,0.101694915254237
"COBB",2014,"Roswell 02",1400,70.9939148073022,87,4.41176470588235,479,24.290060851927,6,0.304259634888438
"COBB",2014,"Sandy Plains 01",960,75.6501182033097,62,4.88573680063042,245,19.3065405831363,2,0.157604412923562
"COBB",2014,"Shallowford Fall 01",1297,70.9518599562363,100,5.47045951859956,425,23.2494529540481,6,0.328227571115974
"COBB",2014,"Simpson 01",697,74.3070362473348,61,6.50319829424307,179,19.0831556503198,1,0.106609808102345
"COBB",2014,"Sewell Mill 01",1213,72.4179104477612,90,5.37313432835821,372,22.2089552238806,0,0
"COBB",2014,"Sewell Mill 03",1178,68.6480186480186,99,5.76923076923077,434,25.2913752913753,5,0.291375291375291
"COBB",2014,"Smyrna 1A",913,75.2059308072488,60,4.94233937397035,235,19.3574958813839,6,0.494233937397035
"COBB",2014,"Smyrna 2A",1104,69.5652173913043,71,4.47385003150599,411,25.8979206049149,1,0.0630119722747322
"COBB",2014,"Smyrna 3A",931,66.7383512544803,55,3.9426523297491,407,29.1756272401434,2,0.14336917562724
"COBB",2014,"Smyrna 4A",1373,71.847200418629,139,7.27367870225013,393,20.5651491365777,6,0.313971742543171
"COBB",2014,"Smyrna 5A",866,69.5582329317269,71,5.70281124497992,297,23.855421686747,11,0.883534136546185
"COBB",2014,"Smyrna 6A",1710,72.7350063802637,123,5.23181624840493,516,21.9481071884305,2,0.0850701829008932
"COBB",2014,"Smyrna 7A",1489,68.7125057683433,132,6.09137055837564,538,24.8269497000461,8,0.369173973234887
"COBB",2014,"Smyrna 7B",1609,63.2220039292731,121,4.75442043222004,808,31.7485265225933,7,0.275049115913556
"COBB",2014,"Sope Creek 01",798,59.6858638743455,74,5.53477935676888,462,34.5549738219895,3,0.224382946896036
"COBB",2014,"Sope Creek 02",1321,63.2662835249042,124,5.93869731800766,641,30.6992337164751,2,0.0957854406130268
"COBB",2014,"Sope Creek 03",1000,68.6341798215511,58,3.98078242964997,399,27.3850377487989,0,0
"COBB",2014,"Sweetwater 01",990,73.1166912850812,73,5.39143279172821,284,20.9748892171344,7,0.51698670605613
"COBB",2014,"Sweetwater 02",650,70.8833151581243,51,5.56161395856052,210,22.9007633587786,6,0.654307524536532
"COBB",2014,"Terrell Mill 01",1176,67.5862068965517,87,5,475,27.2988505747126,2,0.114942528735632
"COBB",2014,"Timber Ridge 01",980,68.6274509803922,65,4.55182072829132,382,26.750700280112,1,0.0700280112044818
"COBB",2014,"Vaughn 01",1042,67.9269882659713,57,3.71577574967405,433,28.2268578878748,2,0.130378096479791
"COBB",2014,"Vinings 01",663,75.255391600454,52,5.90238365493757,163,18.5017026106697,3,0.340522133938706
"COBB",2014,"Vinings 02",1460,73.9989863152559,105,5.32184490623416,403,20.4257475924987,5,0.253421186011151
"COBB",2014,"Vinings 03",1238,72.6952436876101,102,5.98943041691133,354,20.7868467410452,9,0.528479154433353
"COBB",2014,"Vinings 04",1365,79.0387955993052,110,6.36942675159236,248,14.3601621308628,4,0.231615518239722
"COBB",2014,"Wade Green 02",1400,75.1476113794954,73,3.91841116478798,387,20.7729468599034,3,0.161030595813205
"COBB",2014,"Wileo 01",1156,75.3094462540717,103,6.71009771986971,275,17.9153094462541,1,0.0651465798045603
"DEKALB",2014,"ALLGOOD ELEM",642,52.796052631579,29,2.38486842105263,542,44.5723684210526,3,0.246710526315789
"DEKALB",2014,"ASHFORD DUNWOODY RD",994,66.4438502673797,41,2.74064171122995,461,30.8155080213904,0,0
"DEKALB",2014,"ASHFORD PARK ELEM",927,75.7352941176471,35,2.85947712418301,262,21.4052287581699,0,0
"DEKALB",2014,"ASHFORD PARKSIDE",878,66.6160849772382,76,5.76631259484067,357,27.0864946889226,7,0.531107738998483
"DEKALB",2014,"AUSTIN",1219,82.7001356852103,74,5.02035278154681,179,12.1438263229308,2,0.135685210312076
"DEKALB",2014,"AUSTIN DRIVE",471,58.8014981273408,19,2.37203495630462,310,38.7016229712859,1,0.124843945068664
"DEKALB",2014,"AVONDALE",1123,71.0759493670886,63,3.9873417721519,393,24.873417721519,1,0.0632911392405063
"DEKALB",2014,"AVONDALE HIGH",960,64.2570281124498,58,3.88219544846051,474,31.7269076305221,2,0.133868808567604
"DEKALB",2014,"BETHUNE MIDDLE",806,47.3282442748092,63,3.69935408103347,829,48.6788021139166,5,0.293599530240752
"DEKALB",2014,"BOULDERCREST RD",552,63.5212888377445,25,2.87686996547756,290,33.3716915995397,2,0.230149597238205
"DEKALB",2014,"BOULEVARD",1475,75.7186858316222,65,3.33675564681725,406,20.8418891170431,2,0.102669404517454
"DEKALB",2014,"BRIAR VISTA ELEM",846,75.2669039145907,55,4.8932384341637,221,19.6619217081851,2,0.177935943060498
"DEKALB",2014,"BRIARCLIFF",977,75.9720062208398,114,8.8646967340591,191,14.8522550544323,4,0.31104199066874
"DEKALB",2014,"BRIARLAKE ELEM",684,71.1018711018711,52,5.40540540540541,226,23.4927234927235,0,0
"DEKALB",2014,"BRIARWOOD",579,71.3933415536375,15,1.84956843403206,215,26.5104808877928,2,0.246609124537608
"DEKALB",2014,"BROCKETT",699,62.8597122302158,46,4.13669064748201,365,32.8237410071942,2,0.179856115107914
"DEKALB",2014,"BROCKETT ELEM",571,49.4372294372294,42,3.63636363636364,542,46.9264069264069,0,0
"DEKALB",2014,"BROOKHAVEN",951,75.4163362410785,32,2.53766851704996,278,22.0459952418715,0,0
"DEKALB",2014,"BROWNS MILL ELEM",1013,54.9647314161693,39,2.11611502984265,789,42.810634834509,2,0.10851871947911
"DEKALB",2014,"BURGESS ELEM",899,74.1749174917492,33,2.72277227722772,278,22.9372937293729,2,0.165016501650165
"DEKALB",2014,"CANBY LANE ELEM",418,49.5848161328588,27,3.20284697508897,396,46.9750889679715,2,0.237247924080664
"DEKALB",2014,"CANDLER",541,57.1881606765328,35,3.69978858350951,356,37.6321353065539,14,1.47991543340381
"DEKALB",2014,"CANDLER-MURPHEY CANDLER ELEM",715,58.1773799837266,44,3.58014646053702,467,37.9983726606998,3,0.244100895036615
"DEKALB",2014,"CEDAR GROVE ELEM",925,51.7917133258679,38,2.12765957446809,820,45.9126539753639,3,0.167973124300112
